strut_id,defect,x0,y0,z0,x1,y1,z1,deep_interior
10185,bent,451.0,53.1,422.0,412.2,54.4,462.1,0
10192,thin,459.1,84.4,462.0,416.3,82.9,418.9,1
10194,bent,459.1,84.4,462.0,413.6,91.0,500.9,1
10207,thin,451.8,54.3,500.7,459.1,84.4,462.0,0
10208,bent,451.0,53.1,422.0,490.6,53.7,462.6,0
10209,bent,530.1,53.8,423.4,490.6,53.7,462.6,0
10214,thin,459.1,84.4,462.0,496.2,130.5,454.6,1
10234,bent,529.1,53.3,502.2,568.3,53.4,462.8,0
10257,bent,685.6,52.7,423.0,646.9,52.7,462.3,0
10259,bent,685.5,52.3,501.8,646.9,52.7,462.3,0
10298,missing,725.5,128.1,461.4,724.9,87.2,502.1,1
10351,thin,228.5,210.0,414.0,257.0,171.2,422.0,1
10433,bent,452.2,169.8,462.3,491.1,169.2,423.1,1
10527,thin,71.0,212.2,507.4,64.7,249.5,460.2,0
10568,thin,228.5,210.0,414.0,257.2,250.2,421.9,1
10577,bent,296.4,210.4,422.8,256.8,211.0,461.5,1
10634,bent,460.8,248.0,456.0,413.6,249.0,500.8,1
10651,bent,530.3,208.9,501.8,491.5,209.5,462.3,1
10654,thin,460.8,248.0,456.0,491.4,287.8,462.0,1
10655,thin,460.8,248.0,456.0,491.5,209.5,462.3,1
10665,thin,608.3,207.7,423.4,579.7,248.3,417.3,1
10666,thin,608.2,286.8,423.0,579.7,248.3,417.3,1
10674,bent,530.3,208.9,501.8,568.7,208.6,462.2,1
10680,thin,608.1,247.9,462.2,579.7,248.3,417.3,1
10897,bent,530.9,326.8,461.8,570.1,326.4,423.0,1
10947,bent,762.1,284.2,502.1,725.2,284.8,463.2,0
10948,missing,685.6,324.4,462.4,725.8,324.3,502.8,1
10967,thin,73.1,364.0,508.4,65.8,406.1,460.7,0
10969,bent,141.8,367.3,421.4,101.7,367.5,459.8,1
11041,bent,375.3,367.2,422.2,336.5,366.5,461.1,1
11224,thin,176.9,446.2,466.5,212.1,485.9,454.7,1
11237,bent,298.5,446.3,422.0,258.5,446.1,461.0,1
11241,thin,212.1,485.9,454.7,252.3,486.2,424.9,1
11313,thin,454.0,484.3,461.5,499.0,484.1,431.7,1
11319,thin,493.0,444.9,462.0,499.0,484.1,431.7,1
11360,bent,609.9,483.3,462.6,648.9,482.9,501.8,1
11490,bent,375.6,564.4,460.4,337.5,563.7,500.2,1
11650,missing,143.7,681.6,500.0,142.5,643.0,459.6,1
11710,bent,377.1,642.3,461.8,337.8,643.1,500.7,1
11766,missing,610.9,678.5,423.1,571.2,640.7,423.2,1
11791,missing,610.9,678.5,423.1,650.9,639.3,423.1,1
11793,missing,610.9,678.5,423.1,611.0,639.6,462.7,1
11845,thin,69.3,753.0,419.3,67.2,723.7,460.3,0
11846,thin,68.3,753.7,499.0,67.2,723.7,460.3,0
11851,missing,143.7,681.6,500.0,102.6,683.2,460.1,1
11852,missing,142.8,751.8,421.8,104.0,752.0,460.8,0
11853,missing,69.3,753.0,419.3,104.0,752.0,460.8,0
11854,missing,68.3,753.7,499.0,104.0,752.0,460.8,0
11855,missing,141.5,752.5,498.8,104.0,752.0,460.8,0
11858,thin,67.2,723.7,460.3,104.0,752.0,460.8,0
11875,missing,143.7,681.6,500.0,143.6,724.0,459.9,0
11878,missing,143.7,681.6,500.0,182.3,683.0,459.8,1
11880,missing,220.8,752.2,421.8,181.2,752.2,460.0,0
11881,missing,142.8,751.8,421.8,181.2,752.2,460.0,0
11882,missing,141.5,752.5,498.8,181.2,752.2,460.0,0
11883,missing,220.5,752.2,499.5,181.2,752.2,460.0,0
11904,bent,220.9,683.3,421.9,259.8,682.6,461.2,1
11908,missing,299.2,752.5,421.5,259.5,751.8,460.2,0
11909,missing,220.8,752.2,421.8,259.5,751.8,460.2,0
11910,missing,220.5,752.2,499.5,259.5,751.8,460.2,0
11911,missing,298.5,752.5,500.2,259.5,751.8,460.2,0
11936,missing,376.8,751.8,421.2,338.0,751.8,461.2,0
11937,missing,299.2,752.5,421.5,338.0,751.8,461.2,0
11938,missing,298.5,752.5,500.2,338.0,751.8,461.2,0
11939,missing,377.0,752.2,500.2,338.0,751.8,461.2,0
11963,missing,456.2,681.6,502.0,415.5,681.6,460.9,1
11964,missing,454.8,751.5,422.2,416.0,751.0,461.0,0
11965,missing,376.8,751.8,421.2,416.0,751.0,461.0,0
11966,missing,377.0,752.2,500.2,416.0,751.0,461.0,0
11967,missing,455.5,751.0,500.8,416.0,751.0,461.0,0
11984,missing,455.4,680.6,422.0,454.9,722.2,461.4,0
11992,missing,534.0,750.0,423.0,494.5,750.5,461.5,0
11993,missing,454.8,751.5,422.2,494.5,750.5,461.5,0
11994,missing,455.5,751.0,500.8,494.5,750.5,461.5,0
11995,missing,533.2,750.2,500.5,494.5,750.5,461.5,0
12009,missing,610.9,678.5,423.1,572.2,721.5,423.4,1
12017,missing,610.9,678.5,423.1,571.2,681.8,461.9,1
12020,missing,611.5,750.2,423.2,572.8,750.2,461.0,0
12021,missing,534.0,750.0,423.0,572.8,750.2,461.0,0
12022,missing,533.2,750.2,500.5,572.8,750.2,461.0,0
12023,missing,612.0,750.5,501.2,572.8,750.2,461.0,0
12028,bent,611.4,720.5,463.0,572.2,721.5,423.4,1
12036,missing,610.9,678.5,423.1,652.4,719.8,424.1,1
12040,missing,610.9,678.5,423.1,611.4,720.5,463.0,1
12044,missing,610.9,678.5,423.1,650.4,679.8,463.6,1
12048,missing,690.0,750.5,423.0,650.2,750.2,462.0,0
12049,missing,611.5,750.2,423.2,650.2,750.2,462.0,0
12050,missing,612.0,750.5,501.2,650.2,750.2,462.0,0
12051,missing,689.5,749.2,501.5,650.2,750.2,462.0,0
12073,thin,763.0,749.0,423.3,765.0,719.8,463.6,0
12075,thin,762.0,749.0,502.3,765.0,719.8,463.6,0
12080,missing,763.0,749.0,423.3,728.8,750.0,462.2,0
12081,missing,690.0,750.5,423.0,728.8,750.0,462.2,0
12082,missing,689.5,749.2,501.5,728.8,750.0,462.2,0
12083,missing,762.0,749.0,502.3,728.8,750.0,462.2,0
12089,thin,765.0,719.8,463.6,728.8,750.0,462.2,0
12129,bent,216.7,55.1,499.9,177.0,56.2,540.2,0
12155,bent,294.6,55.4,578.7,255.6,55.1,539.9,0
12161,thin,288.1,93.3,550.5,256.9,132.3,539.9,1
12164,thin,255.6,55.1,539.9,288.1,93.3,550.5,0
12175,thin,294.6,55.4,578.7,288.1,93.3,550.5,0
12177,bent,372.5,54.7,500.3,334.7,56.0,539.8,0
12178,bent,294.6,55.4,578.7,334.7,56.0,539.8,0
12180,thin,288.1,93.3,550.5,334.1,92.1,579.1,1
12182,thin,288.1,93.3,550.5,334.5,131.9,540.0,1
12183,thin,288.1,93.3,550.5,334.7,56.0,539.8,0
12249,bent,607.7,53.2,501.5,568.4,53.3,541.3,0
12281,missing,685.9,88.6,540.7,646.6,130.6,541.0,1
12286,missing,646.6,130.6,541.0,646.1,89.9,580.2,1
12321,thin,71.0,212.2,507.4,64.2,171.5,539.6,0
12328,bent,64.2,171.5,539.6,101.3,171.9,578.3,0
12352,thin,148.7,169.2,545.6,187.4,171.9,573.0,1
12354,thin,148.7,169.2,545.6,184.5,208.2,533.7,1
12362,thin,184.5,208.2,533.7,187.4,171.9,573.0,1
12388,thin,305.1,132.9,492.9,334.8,170.0,500.9,1
12396,thin,305.1,132.9,492.9,334.5,131.9,540.0,1
12401,bent,295.8,171.2,539.8,334.8,170.0,500.9,1
12410,thin,340.8,210.9,533.9,338.0,170.4,575.3,1
12433,thin,413.7,130.9,541.1,422.4,170.3,572.6,1
12453,thin,530.0,169.6,540.9,500.0,207.0,531.0,1
12458,thin,500.0,207.0,531.0,491.3,169.9,580.1,1
12488,missing,608.1,129.6,501.1,607.9,169.1,542.3,1
12521,bent,760.8,126.3,503.0,724.5,128.2,541.8,0
12530,bent,761.4,167.3,541.6,725.3,167.5,581.0,0
12540,thin,71.0,212.2,507.4,64.4,248.6,538.0,0
12549,bent,64.4,248.6,538.0,101.2,249.1,499.9,0
12581,thin,184.5,208.2,533.7,184.9,246.6,573.5,1
12619,missing,375.6,208.9,580.8,340.8,210.9,533.9,1
12639,missing,375.6,208.9,580.8,373.7,249.9,539.3,1
12644,bent,373.7,249.9,539.3,414.2,249.4,578.3,1
12674,bent,530.6,247.9,540.5,491.8,248.8,579.2,1
12675,thin,500.0,207.0,531.0,491.7,248.1,501.2,1
12676,thin,500.0,207.0,531.0,530.6,247.9,540.5,1
12682,thin,609.1,288.2,501.3,577.7,247.9,494.4,1
12709,missing,609.1,288.2,501.3,608.3,246.6,541.0,1
12712,bent,608.2,208.7,502.1,647.4,208.4,540.9,1
12722,bent,686.1,246.1,541.0,647.0,247.0,580.8,1
12740,bent,686.6,208.0,501.6,725.0,206.8,541.2,1
12745,bent,686.1,246.1,541.0,725.0,245.6,502.8,1
12761,thin,73.1,364.0,508.4,65.2,328.0,538.5,0
12765,bent,140.9,289.3,499.5,102.0,289.4,538.9,1
12837,bent,374.5,289.1,500.1,335.5,289.8,539.5,1
12861,bent,452.4,287.8,500.8,412.1,290.1,541.5,1
12937,bent,609.1,326.3,541.1,647.9,325.5,502.0,1
12941,thin,680.7,327.0,550.0,648.2,364.8,540.8,1
12944,thin,647.6,291.0,536.2,680.7,327.0,550.0,1
12960,bent,687.1,285.6,503.6,725.5,285.4,541.1,1
12976,thin,73.1,364.0,508.4,102.4,406.6,499.4,0
12980,thin,73.1,364.0,508.4,65.7,406.4,539.0,0
13020,thin,179.6,369.6,538.6,212.2,405.3,531.3,1
13037,bent,212.2,405.3,531.3,258.2,407.0,500.1,1
13061,missing,296.5,407.2,540.3,336.9,406.7,499.5,1
13098,thin,524.1,446.2,511.4,492.5,405.6,501.2,1
13123,thin,524.1,446.2,511.4,570.2,404.8,501.9,1
13125,thin,524.1,446.2,511.4,532.6,406.9,540.5,1
13146,thin,694.7,436.3,501.8,648.5,404.3,501.7,1
13209,bent,66.1,484.4,538.0,103.2,485.6,499.7,0
13214,bent,141.2,485.2,538.0,102.9,485.6,578.4,1
13232,missing,141.2,485.2,538.0,181.4,486.3,579.8,1
13236,bent,219.9,485.8,539.4,180.6,485.9,500.0,1
13317,thin,524.1,446.2,511.4,492.4,484.4,500.9,1
13340,thin,524.1,446.2,511.4,570.8,484.0,501.0,1
13345,missing,532.8,522.5,499.5,536.0,483.5,533.9,1
13348,thin,524.1,446.2,511.4,571.1,444.5,540.5,1
13410,thin,763.7,481.4,540.6,721.5,482.7,574.9,0
13419,thin,71.3,601.6,507.0,103.9,565.1,500.2,0
13421,thin,71.3,601.6,507.0,66.4,564.2,538.4,0
13422,thin,70.3,597.7,582.2,66.4,564.2,538.4,0
13449,bent,219.7,524.6,500.1,181.4,524.6,538.9,1
13452,missing,141.6,564.4,538.3,180.9,563.8,579.5,1
13476,thin,220.4,564.8,539.0,269.9,563.5,570.0,1
13486,thin,259.1,603.8,539.2,269.9,563.5,570.0,1
13638,missing,143.7,681.6,500.0,103.2,642.7,499.8,1
13640,thin,71.3,601.6,507.0,66.9,642.7,538.4,0
13663,missing,143.7,681.6,500.0,182.3,643.0,499.5,1
13665,missing,143.7,681.6,500.0,142.8,643.4,539.9,1
13857,missing,143.7,681.6,500.0,102.8,724.2,499.7,0
13861,thin,68.3,753.7,499.0,67.1,723.9,538.0,0
13865,missing,143.7,681.6,500.0,102.9,684.0,539.7,1
13868,missing,141.5,752.5,498.8,103.2,753.2,538.2,0
13869,missing,68.3,753.7,499.0,103.2,753.2,538.2,0
13870,missing,68.0,754.0,577.0,103.2,753.2,538.2,0
13871,missing,142.2,753.2,578.0,103.2,753.2,538.2,0
13884,missing,143.7,681.6,500.0,183.0,722.2,500.5,0
13886,thin,220.5,752.2,499.5,183.0,722.2,500.5,0
13888,missing,143.7,681.6,500.0,142.8,723.5,539.5,0
13892,missing,143.7,681.6,500.0,182.4,683.2,539.8,1
13896,missing,220.5,752.2,499.5,180.8,752.2,538.5,0
13897,missing,141.5,752.5,498.8,180.8,752.2,538.5,0
13898,missing,142.2,753.2,578.0,180.8,752.2,538.5,0
13899,missing,220.0,752.8,578.0,180.8,752.2,538.5,0
13911,thin,180.8,752.2,538.5,183.0,722.2,500.5,0
13924,missing,298.5,752.5,500.2,260.0,751.8,539.5,0
13925,missing,220.5,752.2,499.5,260.0,751.8,539.5,0
13926,missing,220.0,752.8,578.0,260.0,751.8,539.5,0
13927,missing,298.5,752.2,578.2,260.0,751.8,539.5,0
13952,missing,377.0,752.2,500.2,338.2,752.2,539.0,0
13953,missing,298.5,752.5,500.2,338.2,752.2,539.0,0
13954,missing,298.5,752.2,578.2,338.2,752.2,539.0,0
13955,missing,377.0,752.0,579.2,338.2,752.2,539.0,0
13980,missing,455.5,751.0,500.8,415.2,751.8,539.2,0
13981,missing,377.0,752.2,500.2,415.2,751.8,539.2,0
13982,missing,377.0,752.0,579.2,415.2,751.8,539.2,0
13983,missing,455.5,751.0,579.5,415.2,751.8,539.2,0
14008,missing,533.2,750.2,500.5,494.0,750.5,539.5,0
14009,missing,455.5,751.0,500.8,494.0,750.5,539.5,0
14010,missing,455.5,751.0,579.5,494.0,750.5,539.5,0
14011,missing,533.2,751.0,579.5,494.0,750.5,539.5,0
14036,missing,612.0,750.5,501.2,572.2,750.5,540.0,0
14037,missing,533.2,750.2,500.5,572.2,750.5,540.0,0
14038,missing,533.2,751.0,579.5,572.2,750.5,540.0,0
14039,missing,611.5,750.5,579.8,572.2,750.5,540.0,0
14064,missing,689.5,749.2,501.5,650.2,750.0,541.0,0
14065,missing,612.0,750.5,501.2,650.2,750.0,541.0,0
14066,missing,611.5,750.5,579.8,650.2,750.0,541.0,0
14067,missing,689.5,750.2,580.0,650.2,750.0,541.0,0
14074,bent,689.9,719.9,540.7,651.9,719.0,578.5,1
14089,thin,762.0,749.0,502.3,764.9,719.7,541.9,0
14096,missing,762.0,749.0,502.3,728.3,750.0,537.7,0
14097,missing,689.5,749.2,501.5,728.3,750.0,537.7,0
14098,missing,689.5,750.2,580.0,728.3,750.0,537.7,0
14099,missing,762.5,749.5,576.0,728.3,750.0,537.7,0
14104,bent,764.9,719.7,541.9,729.0,719.3,502.2,0
14105,thin,764.9,719.7,541.9,728.3,750.0,537.7,0
14110,disconnected,728.3,750.0,537.7,728.9,719.7,580.2,0
14119,missing,63.0,56.2,658.2,64.0,94.3,617.0,0
14123,bent,138.2,56.1,657.5,99.5,56.2,617.0,0
14150,thin,139.3,94.0,617.7,186.7,133.2,629.0,1
14158,thin,186.7,133.2,629.0,178.3,93.3,657.2,1
14194,bent,294.3,55.7,656.9,333.8,54.9,618.9,0
14210,missing,451.8,131.7,580.1,411.2,91.6,579.6,1
14229,thin,412.7,55.4,619.0,420.1,94.0,650.3,0
14230,thin,405.1,132.6,615.1,420.1,94.0,650.3,1
14242,bent,451.3,55.3,658.4,490.4,54.2,619.7,0
14276,disconnected,568.1,54.2,619.1,615.9,83.1,619.9,0
14287,thin,608.2,53.7,658.5,615.9,83.1,619.9,0
14292,thin,615.9,83.1,619.9,644.3,86.4,656.5,1
14296,missing,686.5,88.8,620.7,646.1,89.9,580.2,1
14297,missing,686.5,88.8,620.7,645.8,130.2,620.5,1
14349,thin,140.0,171.9,617.5,109.1,219.5,615.4,1
14365,thin,217.5,133.0,578.8,186.7,133.2,629.0,1
14366,thin,139.9,132.7,656.9,186.7,133.2,629.0,1
14371,thin,140.0,171.9,617.5,186.7,133.2,629.0,1
14372,thin,217.7,171.5,618.5,187.4,171.9,573.0,1
14375,thin,186.7,133.2,629.0,187.4,171.9,573.0,1
14376,thin,186.7,133.2,629.0,217.7,171.5,618.5,1
14377,thin,186.7,133.2,629.0,179.0,172.1,656.7,1
14447,thin,405.1,132.6,615.1,422.4,170.3,572.6,1
14450,thin,419.4,204.4,617.9,413.5,170.7,657.5,1
14451,thin,419.4,204.4,617.9,422.4,170.3,572.6,1
14470,thin,537.3,167.5,626.6,490.8,169.8,659.2,1
14563,thin,140.1,211.3,656.7,109.1,219.5,615.4,1
14567,thin,65.1,249.5,617.5,109.1,219.5,615.4,0
14571,thin,109.1,219.5,615.4,101.2,250.2,577.7,1
14573,thin,109.1,219.5,615.4,101.7,250.2,656.7,1
14576,missing,139.2,211.5,577.8,184.9,246.6,573.5,1
14582,thin,129.3,290.0,663.5,140.2,250.0,617.0,1
14594,bent,218.2,250.4,617.5,178.9,251.1,657.0,1
14625,missing,375.6,208.9,580.8,335.3,250.4,577.2,1
14637,missing,295.5,250.6,618.7,335.3,250.4,577.2,1
14640,bent,374.4,249.3,618.0,335.3,250.4,577.2,1
14660,thin,374.4,249.3,618.0,406.7,249.6,668.6,1
14669,thin,419.4,204.4,617.9,406.7,249.6,668.6,1
14670,thin,413.8,289.7,618.7,406.7,249.6,668.6,1
14758,bent,685.8,207.1,659.2,724.5,207.3,620.0,1
14783,thin,129.3,290.0,663.5,101.9,289.5,617.5,1
14854,bent,296.8,289.7,656.5,334.5,289.7,618.9,1
